Month,Year,NAO,AMO,Flash Flood?
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
9,1994,-1.32,-0.11,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
10,1994,-0.97,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
11,1994,0.64,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
12,1994,2.02,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
1,1995,0.93,-0.1,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
2,1995,1.14,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
3,1995,1.25,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
4,1995,-0.85,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
5,1995,-1.49,-0.09,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
6,1995,0.13,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
7,1995,-0.22,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
8,1995,0.69,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
9,1995,0.31,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
10,1995,0.19,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
11,1995,-1.38,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
12,1995,-1.67,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
1,1996,-0.12,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
2,1996,-0.07,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
3,1996,-0.24,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
4,1996,-0.17,-0.08,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
5,1996,-1.06,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
6,1996,0.56,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
7,1996,0.67,-0.07,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
8,1996,1.02,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
9,1996,-0.86,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
10,1996,-0.33,-0.06,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
11,1996,-0.56,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
12,1996,-1.41,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
1,1997,-0.49,-0.05,0
